id,comercioId,banderaId,banderaDescripcion,comercioRazonSocial,provincia,localidad,direccion,lat,lng,sucursalNombre,sucursalTipo
121129,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,CIUDADELA,COMESANA 4056,-34.6287238,-58.5488933,CIUDADELA ,Hipermercado
12113,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,GONZALEZ CATAN,AV. BRIG. GRAL. JUAN MANUEL DE ROSAS 14457,-34.764146000000004,-58.6200547,RUTA 3 ,Supermercado
121130,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,BERNAL,AV. DARDO ROCHA 251,-34.719142,-58.29132729999999,BERNAL ,Supermercado
121131,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,JOSE C PAZ,HIPOLITO YRIGOYEN 1826,-34.519576,-58.7531003,JOSE C. PAZ ,Hipermercado
121136,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,PEDRO GOYENA 565,-34.62593270000001,-58.4355294,PEDRO GOYENA ,Supermercado
121149,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,LA PLATA,CALLE 43 782,-34.91325870000001,-57.9601721,LA PLATA ,Supermercado
121151,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,PARQUE CHACABUCO,ASAMBLEA 1100,-34.6358296,-58.4415417,ASAMBLEA ,Supermercado
121153,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,AV. ALVAREZ JONTE 2502,-34.60737570000001,-58.47749200000001,JONTE ,Supermercado
121154,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,ESCOBAR,TAPIA DE CRUZ 420,-34.3456017,-58.7928537,ESCOBAR ,Supermercado
121155,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,PILAR,COUNTRY HIGHLAND PARK NONE,-34.419958,-58.79467800000001,155 HIGHLAND PARK ,Supermercado
121158,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,CHARCAS 2980,-34.5924706,-58.4111036,CHARCAS ,Hipermercado
121159,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,BARTOLOME MITRE 1558,-34.6077047,-58.3879012,MITRE ,Supermercado
121160,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,AV. ANTARTICA ARGENTINA 1160,-34.5850445,-58.372698,SADOS ,Hipermercado
121162,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,PILAR,TORTUGAS COUNTRY CLUB NONE,-34.4620027,-58.7601993,TORTUGUITAS ,Supermercado
121163,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,JUNIN 1073,-34.5960054,-58.3973971,JUNIN ,Supermercado
121164,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,VILLA BALLESTER,JOSE HERNANDEZ 2955,-34.5553723,-58.55831110000001,VILLA BALLESTER ,Supermercado
121165,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-S,ROSARIO,AV. JUNIN 590,-32.9265135,-60.6720475,ROSARIO TALLERES ,Hipermercado
121167,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,AV. NAZCA 1244,-34.6189821,-58.4754368,NAZCA ,Supermercado
121168,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,AV. CORRIENTES 5748,-34.5951411,-58.44390500000001,VILLA CRESPO ,Supermercado
121170,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,AV. LIBERTADOR 6840,-34.5491869,-58.45444490000001,LIBERTADOR ,Supermercado
121171,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,EZEIZA,AVDA. SARMIENTO 524,-34.893322999999995,-58.571979000000006,TRISTAN SUAREZ ,Hipermercado
121174,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,CULLEN 5085,-34.5728529,-58.4878818, CULLEN ,Supermercado
121175,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,TTE. GRAL. JUAN D. PERON 2070,-34.6071216,-58.3960221, PTE. PERON ,Supermercado
121176,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,TEODORO GARCIA 2419,-34.56983579999999,-58.4459054, TEODORO GARCIA ,Supermercado
121178,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,GRAL MADARIAGA,RUTA 11 KM 404,-37.185485,-56.951625,MADARIAGA ,Hipermercado
121179,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-S,CUIDAD DE SANTA FE,27 DE FEBRERO 2320,-31.6490499,-60.70394079999999,SANTA FE PUERTO ,Supermercado
12118,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ONCE,HIPOLITO YRIGOYEN 3702,-34.614634,-58.420517,H.YRIGOYEN ,Supermercado
121180,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,AV. SAN PEDRITO 72,-34.631697499999994,-58.46921089999999,SAN PEDRITO ,Supermercado
121181,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,SAAVEDRA,AV. RICARDO BALBIN 4027,-34.5549061,-58.4870293,SAAVEDRA ,Hipermercado
121183,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,BANFIELD,AV. HIPOLITO YRIGOYEN 8028,-34.74942479999999,-58.400223200000006, BANFIELD ,Supermercado
121184,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,MALVINAS ARGENTINAS,AUTOPISTA PANAMERICANA KM. 37.5 1667,-34.4531158,-58.7307037,TORTUGAS ,Hipermercado
121185,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-Q,NEUQUEN,DR RAMON 382,-38.942149918,-68.06446909,NEUQUEN ,Hipermercado
121186,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,LANUS,AV. HIPOLITO YRIGOYEN 6174,-34.7269341,-58.3956649,LANUS ,Hipermercado
121188,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,VICENTE LOPEZ,AV. MITRE 2951,-34.523962899999994,-58.5208208,MUNRO,Hipermercado
121189,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,EZEIZA,RECONQUISTA 1102,-34.8440028,-58.507952,EZEIZA ,Hipermercado
12119,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CONSTITUCION,LIMA 1553,-34.626433,-58.382215,CONSTITUCION ,Supermercado
121192,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,LA HORQUETA,URUGUAY 4691,-34.474499,-58.574853,LA HORQUETA ,Hipermercado
121197,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,GARIN,AV. BELGRANO 950,-34.417936600000004,-58.7255946,GARIN ,Hipermercado
121199,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,CASTELAR,SANTA ROSA 1753,-34.640349,-58.655782,CASTELAR ,Hipermercado
1212,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,PATERNAL,AV. SAN MARTIN 2095,-34.604823100000004,-58.45713610000001,AV.SAN MARTIN,Supermercado
12120,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BELGRANO,AV. ELCANO 3693,-34.578357000000004,-58.460232,AV EL CANO ,Supermercado
121203,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BARRIO NORTE,SANTA FE 3760,-34.5847845,-58.4165247,BOTANICO ,Hipermercado
121204,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,GENERAL LAVALLE,RUTA 11 KM 330,-36.58216639,-56.71463675,MAR DEL TUYU ,Hipermercado
121208,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,SAN ANTONIO DE PADUA,AV. JUAN DOMINGO PERON 24080,-34.666820200000004,-58.703197,MERLO                                                       ,Hipermercado
121209,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-M,MENDOZA,AV. PERU 2760,-32.871590999999995,-68.843574,MENDOZA ,Hipermercado
121215,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,MORON,GRAL. JUAN JOSE VALLE 51,-34.6502131,-58.62642090000001,MORON ,Hipermercado
121219,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,MORENO,AV. VICTORICA 660,-34.6407405,-58.79411649999,MORENO                                                      ,Hipermercado
12122,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BELGRANO,AV. ELCANO 3002,-34.571895,-58.45868299999999,ELCANO ,Supermercado
121220,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CABA,GASPAR M DE JOVELLANOS 151,-34.6320834,-58.3760678,BARRACAS,Hipermercado
12124,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,PALERMO,AV. SCALABRINI ORTIZ 1688,-34.5902858,-58.4240622,SCALABRINI ORTIZ ,Supermercado
12125,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,SAN TELMO,PERU 1496,-34.6255187,-58.3736292,SAN TELMO ,Supermercado
12126,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,PALERMO,CERVINO 3515,-34.580229,-58.408608,CERVINO ,Supermercado
12135,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,VILLA DEVOTO,AV. LOPE DE VEGA 2503,-34.618272999999995,-58.519287,LOPEZ DE VEGA ,Supermercado
12137,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,LUGANO,AV. PIEDRABUENA 4902,-34.687601,-58.47536,LUGANO ,Supermercado
12138,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,FLORIDA,AV. SAN MARTIN 3029,-34.533164,-58.5024536,FLORIDA ,Supermercado
12139,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,LINIERS,AV. EMILIO CASTRO 7661,-34.656142,-58.524475,EMILIO CASTRO ,Supermercado
12140,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,FLORES SUR,AV. EVA PERON 2202,-34.638087299999995,-58.4525728,AV.DEL TRABAJO ,Supermercado
12141,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ALMAGRO,AV. DIAZ VELEZ 4531,-34.6087141,-58.4309495,DIAZ VELEZ ,Hipermercado
12142,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BARRIO NORTE,PARAGUAY 2672,-34.5970815,-58.4064955,PARAGUAY ,Supermercado
12143,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BOEDO,AV. BOEDO 777,-34.6221132,-58.4164336,BOEDO ,Hipermercado
12144,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BELGRANO,AV. MONROE 3284,-34.5635828,-58.4684123,MONROE ,Supermercado
12145,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BELGRANO,AV. CABILDO 545,-34.5713409,-58.4420995,CABILDO ,Hipermercado
12146,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ONCE,AV. RIVADAVIA 2846,-34.6101883,-58.406752,ONCE ,Supermercado
12147,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BELGRANO,AMENABAR 2134,-34.562820200000004,-58.4588525,AMENABAR ,Hipermercado
12148,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,FLORES,AV. DIRECTORIO 2647,-34.634479,-58.4640708,DIRECTORIO ,Supermercado
12149,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,MAR DE AJO,SAN MARTIN 251,-36.7214462,-56.6768593,MAR DE AJO ,Hipermercado
12151,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,RAMOS MEJIA,AV. RIVADAVIA 13810,-34.6402654,-58.5617807,RAMOS MEJIA ,Hipermercado
12152,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,DEVOTO,SANABRIA 3320,-34.606244200000006,-58.5106551,SANABRIA ,Supermercado
12153,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,SANTOS LUGARES,AV. LA PLATA 3635,-34.600212299999995,-58.5446567,SANTOS LUGARES ,Supermercado
12155,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,FLORESTA,AV. AVELLANEDA 3758,-34.629043700000004,-58.48169100000001,AVELLANEDA ,Supermercado
12156,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,PALERMO,HONDURAS 3862,-34.594128399999995,-58.417548,HONDURAS ,Hipermercado
12157,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,SAN MARTIN,SAN MARTIN 122,-34.579198100000006,-58.53616360000001,SAN MARTIN ,Supermercado
12158,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,TRIBUNALES,VIAMONTE 1571,-34.6006805,-58.3891667,VIAMONTE ,Hipermercado
12159,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,VILLA URQUIZA,AV. MONROE 5055,-34.5740766,-58.4859548,URQUIZA ,Supermercado
1216,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,POMPEYA,AV. LA PLATA 2392,-34.64267,-58.422711,AV. LA PLATA ,Supermercado
12160,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,FLORES,AV.  J.B. ALBERDI 1737,-34.628167600000005,-58.453314,ALBERDI ,Hipermercado
12161,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ONCE,ALSINA 2300,-34.6119916,-58.39892439999999,SPINETTO ,Hipermercado
12163,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,POMPEYA,AV. FRANCISCO RABANAL 1345,-34.654144,-58.41967879999999,POMPEYA ,Hipermercado
12164,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,SARANDI,AV. MITRE 3300,-34.683170600000004,-58.34293829999999,SARANDI ,Hipermercado
12165,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,QUILMES,HIPOLITO YRIGOYEN 380,-34.72009179999999,-58.2627514,QUILMES ,Hipermercado
12166,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,BELGRANO,MAURE 1725,-34.5668975,-58.4361596,MAURE ,Hipermercado
12167,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,ACASSUSO,ALBARELLOS 854,-34.480244799999994,-58.5056248,ALBARELLOS ,Supermercado
12168,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,LAS LOMAS,JORGE NEWBERY 555,-34.480824600000005,-58.5376011,LAS LOMAS ,Supermercado
12169,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,PUNTA CHICA,AV. DEL LIBERTADOR 18213,-34.452439500000004,-58.527515,PUNTA CHICA ,Hipermercado
1217,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,PARQUE PATRICIOS,AV. J. DE GARAY 2700,-34.628905,-58.402557,JUAN DE GARAY ,Supermercado
12170,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,SAN ISIDRO,LASALLE 653,-34.465452299999995,-58.5100921,SAN ISIDRO TREN DELA COSTA ,Supermercado
12171,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,OLIVOS,AV. DEL LIBERTADOR 3100,-34.5016027,-58.48231139999999,OLIVOS TREN DE LA COSTA ,Hipermercado
12174,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ALMAGRO,GALLO 250,-34.6056255,-58.4135635,GALLO ,Supermercado
12175,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,LANUS,AV. B. RIVADAVIA 2602,-34.6904098,-58.4205743,LANUS ,Hipermercado
12178,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,SAN CRISTOBAL,MEXICO 2236,-34.6162451,-58.398238600000006,PICHINCHA ,Hipermercado
12180,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CAPITAL FEDERAL,FRENCH 2417,-34.590721200000004,-58.399403,FRENCH ,Hipermercado
12182,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,VILLA CRESPO,MURILLO 551,-34.6017899,-58.44255,MURILLO ,Supermercado
12183,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,VILLA LURO,AV. RIVADAVIA 9840,-34.6379202,-58.502751,VILLA LURO ,Supermercado
12184,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ALMAGRO,CASTRO BARROS 30,-34.6118491,-58.420902100000006,CASTRO BARROS ,Hipermercado
12185,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,MATADEROS,AV. EVA PERON 4730,-34.6561036,-58.4767969,EVA PERON ,Hipermercado
12188,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,CABALLITO,AV. LA PLATA 541,-34.621309000000004,-58.428189,AV. LA PLATA ,Supermercado
12190,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,DEVOTO,SEGUROLA 1701,-34.6204884,-58.4992502,GEORGALOS ,Hipermercado
12191,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-C,ABASTO,AGUERO 616,-34.6027526,-58.4114132,ABASTO ,Hipermercado
12192,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,VTE LOPEZ,AV. MAIPU 1758,-34.521575899999995,-58.4850089,VTE LOPEZ ,Hipermercado
12194,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-B,TAPIALES,BOULOGNE SUR MER Y AV DE LA COOPERACION -1,-34.7030125,-58.4995605,TAPIALES ,Hipermercado
12195,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-S,ROSARIO,MENDOZA 3901,-32.9446397,-60.6778049,LA REINA,Supermercado
12196,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-S,FISHERTON,VENEZUELA 114,-32.9298072,-60.72497560000001,FISHERTON ROSARIO ,Hipermercado
12197,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-S,ROSARIO,URQUIZA 1644,-32.941606199999995,-60.6448748,ROSARIO,Hipermercado
12199,12,1,COTO CICSA,COTO CENTRO INTEGRAL DE COMERCIALIZACION S.A.,AR-S,ROSARIO,TRES DE FEBRERO 1602,-32.9514498,-60.6467395,ROSARIO,Hipermercado
1311,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,BAHIA BLANCA,AV. SAN MARTIN 3634,-38.78299038522823,-62.265877433204594,White,Supermercado
13110,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,BAHIA BLANCA,ESPANA 737,-38.7289,-62.27109999999999,España,Supermercado
131100,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-Q,PLOTTIER,BATILANA 211,-38.95670692426748,-68.24490261244506,Plottier,Hipermercado
131101,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-R,CHOELE CHOEL,AVELLANEDA 962,-39.29264933198453,-65.65980029272765,Choele Choel II,Supermercado
131102,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-R,LAMARQUE,RIVADAVIA 412,-39.42213316561279,-65.70491480844794,Lamarque,Supermercado
131103,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-R,LUIS BELTRAN,AVELLANEDA 710,-39.311137921000686,-65.76214027474634,Luis Beltran,Supermercado
131104,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,TRENQUE LAUQUEN,AV. REGIMIENTO 3 DE CABALLERIA 853,-35.98267013753607,-62.742946386342744,Trenque Lauquen,Supermercado
131105,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-R,CATRIEL,AV. SAN MARTIN 516,-37.88332175222674,-67.79881954193115,Catriel,Supermercado
131106,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,PEHUAJO,ALSINA 253,-35.81250043643693,-61.89579033854898,Pehuajó I,Supermercado
131107,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-R,ALLEN,IRIGOYEN 648,-38.975638398537015,-67.83520889352076,Allen III,Supermercado
131108,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-Q,ZAPALA,AVELLANEDA 720,-38.90446699317285,-70.06100329774199,Zapala,Hipermercado
131109,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,PEHUAJO,AV. SAN MARTIN 105,-35.820289958679794,-61.89801299580722,Pehuajó II,Autoservicio
13111,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,BAHIA BLANCA,PERITO MORENO 2132,-38.75483169743749,-62.265606122684574,Villa Rosas,Supermercado
131110,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,BAHIA BLANCA,ALEM 3170,-38.68393932708354,-62.29150968720205,Alem,Supermercado
131111,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,9 DE JULIO,AV. MITRE 2537,-35.451289482419185,-60.89747634512605,9 de Julio,Supermercado
131112,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,LOBERIA,AV. SAN MARTIN 143,-38.16471323152355,-58.78192359206878,Lobería,Supermercado
131113,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-Q,NEUQUEN,CHOCON ENTRE BAHIA Y MEX 0,-38.96891627597632,-68.0502440930286,Neuquen II,Supermercado
131114,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-Q,CUTRAL CO,MAIPU 1363,-38.935351173233926,-69.24781250971137,Cutral Co,Autoservicio
131115,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-B,BATAN,DIAG. MAR DEL PLATA Y CALLE 35 35,-38.00935567907412,-57.709944559207536,Batán,Autoservicio
131116,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-R,CINCO SALTOS,RIVADAVIA 350,-38.82879121789178,-68.0672441131901,Cinco Saltos III,Autoservicio
131117,13,1,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,AR-Q,ANDACOLLO,CORDILLERA DEL VIENTO ESQ 0,-37.17879924398581,-70.6675814688424,Andacollo,Autoservicio
